id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49929182,Palazzo Venere - Cappellaio,402591285,Palazzo Venere,Isole,Santa Croce,45.43897,12.3238,Entire home/apt,159,1,3,2021-07-02,1.36,8,351,3,
49929309,Palazzo Venere - Scrittore,402591285,Palazzo Venere,Isole,San Polo,45.43744,12.32397,Entire home/apt,183,1,7,2021-07-26,2.41,8,355,7,
49929476,Palazzo Venere - Fotografo,402591285,Palazzo Venere,Isole,Santa Croce,45.43939,12.32552,Entire home/apt,176,1,7,2021-08-29,2.39,8,362,7,
49937477,Private 4 bed room,251480550,Generator,Isole,Giudecca,45.42524,12.33705,Private room,232,1,2,2021-07-31,0.75,4,262,2,
49947115,Double with private bathroom @ Venice,402761886,Sergio,Isole,Santa Croce,45.4416,12.3265,Private room,134,1,3,2021-07-28,1.06,3,360,3,
49959194,Bed and breakfast tranquillo e raffinato a Murano,98570587,Raffaele,Isole,Murano,45.45438,12.35093,Private room,150,1,0,,,1,365,0,
49960262,bell'appartamento con due camere vicino a Rialto,5564953,Ada,Isole,San Marco,45.43777,12.3375,Private room,75,15,0,,,4,35,0,
49963602,Ca' di Giò,402908686,Giovanna,Isole,Cannaregio,45.442257,12.341074,Entire home/apt,91,2,11,2021-08-30,5.08,1,344,11,
49971461,Il giardino sull'acqua,4986069,Andrea,Isole,Cannaregio,45.44283,12.33627,Entire home/apt,100,7,0,,,2,0,0,
49977224,Genuine Venice Giudecca,79522175,Chris,Isole,Santa Croce,45.44099,12.32955,Private room,67,2,8,2021-08-31,4.80,1,355,8,
49977945,A pochi passi dal ghetto ebraico,7787037,Paola,Isole,Cannaregio,45.44417,12.32486,Entire home/apt,78,2,6,2021-08-19,3.33,3,148,6,
49978181,LA CASETTA a Palazzo Grassi,402017212,Meron,Isole,San Marco,45.4342,12.32799,Entire home/apt,140,3,0,,,8,365,0,
49979004,RIO CA'FOSCARI a San Pantalon,402017212,Meron,Isole,Dorsoduro,45.43593,12.32433,Entire home/apt,170,3,0,,,8,207,0,
49980089,Campanile alla Canonica,402017212,Meron,Isole,San Marco,45.43459,12.33999,Entire home/apt,395,3,1,2021-08-09,1,8,339,1,
49983770,Appartamento Sant'Elena,403095740,Andrés,Isole,Sant'Elena,45.426815,12.363055,Entire home/apt,108,3,3,2021-08-12,2.00,1,348,3,
49991215,"Locanda Conterie, in the quiet of Murano island",367187230,Mirco,Isole,Murano,45.457569,12.355125,Private room,98,1,5,2021-08-15,3.33,2,300,5,
49994592,Venice home sweet home - fullfilled my dream,403189769,Valentina,Isole,Cannaregio,45.44448,12.3288,Entire home/apt,80,2,2,2021-08-19,0.76,1,250,2,
50001243,Cà la ponta - Quadrupla,111499320,Lucia,Isole,San Polo,45.43786,12.32439,Private room,89,3,4,2021-07-06,2.31,3,283,4,MO270429097
50015261,Ca' Verde- Dorsoduro quiet Canal View Apartment,27081641,Irene,Isole,Dorsoduro,45.43162,12.32118,Entire home/apt,110,2,1,2021-08-08,1,5,84,1,
50017833,La casa d'Oriente Terrace,669047,Views On Venice,Isole,Cannaregio,45.43929,12.33823,Entire home/apt,321,1,1,2021-08-15,1,81,337,1,
50023209,Room with a view,403457116,Camilla,Isole,Dorsoduro,45.43272,12.32378,Private room,41,1,1,2021-05-30,0.30,1,35,1,
50031192,CÀ LA RIVA mini-apartment,30283716,Piero - Andrea,Isole,Castello,45.43687,12.33897,Entire home/apt,103,1,47,2021-08-21,13.69,11,271,47,
50038706,SUPERIOR ROOM PRIVATE  BATHROOM with TERRACE,112696939,Martina,Isole,Cannaregio,45.44025,12.32127,Private room,89,1,2,2021-07-19,2,4,242,2,
50044101,Best Rialto Palace 2,163685847,Pleuwy,Isole,Cannaregio,45.44353,12.33314,Entire home/apt,236,1,1,2021-08-01,0.79,85,326,1,
50044951,CÀ LA RIVA triple room,30283716,Piero - Andrea,Isole,San Marco,45.43481,12.34028,Private room,97,1,36,2021-08-24,11.74,11,333,36,
50045590,Central in Venice: Paola's House,40204810,Paola,Isole,Castello,45.437325,12.339167,Entire home/apt,106,2,3,2021-07-23,1.17,1,340,3,
50048006,STUDIO CANOVA al Guggenheim,402017212,Meron,Isole,Dorsoduro,45.43095,12.33188,Entire home/apt,120,3,0,,,8,249,0,
50048198,CANOVA al Peggy Guggenheim,402017212,Meron,Isole,Dorsoduro,45.42947,12.33062,Entire home/apt,130,2,0,,,8,334,0,
50049152,Terrazza La Fenice,402017212,Meron,Isole,San Marco,45.43269,12.33331,Entire home/apt,185,3,0,,,8,356,0,
50049450,Gran Duca Sforza,402017212,Meron,Isole,San Marco,45.43402,12.32745,Entire home/apt,220,3,0,,,8,336,0,
50051029,1 - NEAR ST MARK SQUARE WITH TERRACE & CANAL VIEW,10333185,Francesca,Isole,San Marco,45.436371,12.335514,Entire home/apt,84,2,7,2021-08-30,6.56,5,319,7,
50051041,RESIDENCE NEAR ST. MARK SQUARE,10333185,Francesca,Isole,Castello,45.43618,12.339544,Entire home/apt,381,3,0,,,5,310,0,
50058378,The Suite Of Venice,403784642,Tom,Isole,Santa Croce,45.44183,12.33097,Entire home/apt,60,1,13,2021-07-08,4.43,1,325,13,3773821692
50059908,San Marco Suite Canal View 1,163685847,Pleuwy,Isole,San Marco,45.4355,12.33652,Entire home/apt,191,1,8,2021-08-04,3.20,85,278,8,
50060122,San Marco Suite Canal View 2,163685847,Pleuwy,Isole,Castello,45.43758,12.33787,Entire home/apt,191,1,2,2021-08-21,2,85,348,2,
50060277,San Marco Suite Canal View 3,163685847,Pleuwy,Isole,San Marco,45.43764,12.33624,Entire home/apt,191,1,7,2021-08-18,2.47,85,339,7,
50062589,“LULU’ IN VENICE'' A WARM APARTMENT IN THE LAGOON,403813183,Luca,Isole,Cannaregio,45.44575,12.3271,Entire home/apt,154,1,1,2021-06-06,0.32,1,167,1,
50062946,Station Apartment,170612261,Michele&Virginia,Terraferma,Piave 1860,45.48237,12.23633,Entire home/apt,83,1,11,2021-08-30,10.31,3,347,11,
50070674,Beocio Home • The hidden gem in Murano’s heart,237563762,Matthias,Isole,Murano,45.45736,12.35367,Entire home/apt,60,1,4,2021-08-29,4,1,307,4,
50078067,BEST IN VENICE ST. MARK'S SQUARE WITH TERRACE,403955301,Alberto & Federica,Isole,Castello,45.43507,12.3451,Entire home/apt,286,5,13,2021-08-23,5.91,5,72,13,
50078121,smart working biennale,1729833,Alberto,Isole,Castello,45.43636,12.34818,Entire home/apt,99,3,0,,,4,341,0,
50078572,2bdr+2bath-4PAX AMAZING LOCATION S.Mark/LIDO beach,403955301,Alberto & Federica,Isole,Castello,45.43507,12.3451,Entire home/apt,123,2,10,2021-07-14,5.08,5,98,10,
50094747,Venezia ampia Camera+Terrazzino esclusivo su Parco,1898311,Matteo,Terraferma,Bissuola,45.49628,12.25849,Private room,24,2,0,,,4,281,0,
50097403,"Ca' Conterie, Family Room",367187230,Mirco,Isole,Murano,45.457569,12.355125,Private room,154,1,0,,,2,302,0,
50098169,Speciale Biennale Architettura On The Canalside,343754246,Francesco,Isole,Santa Croce,45.44057,12.32319,Entire home/apt,98,3,0,,,9,52,0,
50099729,Loft Poffy Rialto,404168875,Federico,Isole,San Marco,45.43773,12.33638,Entire home/apt,151,1,22,2021-09-02,8.68,1,319,22,
50108340,Camera doppia in Piazzale Roma,67019656,CaDoge,Isole,Santa Croce,45.43779,12.31878,Private room,126,1,1,2021-06-30,0.43,5,296,1,
50110305,La Grande Bellezza,402017212,Meron,Isole,Dorsoduro,45.42956,12.33132,Entire home/apt,410,3,0,,,8,348,0,
50111308,Ca' degli Oresi - Altana,188143554,Emanuela,Isole,San Marco,45.43424,12.32882,Entire home/apt,130,3,2,2021-06-22,0.91,3,308,2,
50115355,"Ca' San Piero Biennale, your home in real Venice.",36129052,Claudia,Isole,Castello,45.43308,12.35879,Entire home/apt,97,2,18,2021-08-29,7.40,1,251,18,
50122407,Le Sorelle,6759756,Rudi,Isole,Castello,45.43679,12.34752,Entire home/apt,140,2,1,2021-07-18,0.58,8,337,1,M0270429662
50123138,Milano apartment near Mestre Train Station,173779768,Leonarda,Terraferma,Zona Commerciale via Torino,45.48488,12.24606,Entire home/apt,50,2,17,2021-07-15,6.30,1,48,17,
50124062,Altana apartment,404453108,Elisa,Isole,Cannaregio,45.44086,12.34027,Entire home/apt,110,2,0,,,1,176,0,
50131751,Biennale apartment,192269500,Giuseppe,Isole,Castello,45.43479,12.35051,Entire home/apt,84,2,6,2021-08-18,3.75,2,347,6,
50145836,Appartamento Piera Rossa,404667069,Marco,Isole,Castello,45.43773,12.34668,Entire home/apt,65,3,9,2021-08-14,4.58,1,138,9,
50151623,"Appartamento nuovo, restaurato, porta sola",404431792,Franco,Isole,Castello,45.4361,12.34705,Entire home/apt,85,2,12,2021-07-25,4.80,1,315,12,
50175421,CÀ LA RIVA double room,30283716,Piero - Andrea,Isole,Castello,45.43704,12.34051,Private room,87,1,30,2021-08-11,9.89,11,351,30,
50183001,Residenza Grisostomo Double Room,161823637,Daniele,Isole,Cannaregio,45.445065,12.329321,Private room,49,1,0,,,5,100,0,
50193833,New Querini Apartment,1232948,Andrea,Terraferma,Piave 1860,45.48931,12.23745,Entire home/apt,53,3,10,2021-08-30,5.77,1,155,10,
50194382,Little star Wi-Fi,2602970,Elena,Isole,Cannaregio,45.44013,12.33582,Entire home/apt,52,1,21,2021-08-26,7.50,6,136,21,
50196443,Venice View Guesthouse (triple room),405137619,Venice View,Terraferma,Marghera,45.4776,12.23134,Private room,35,1,5,2021-08-21,5,3,309,5,
50203203,Venice View Guesthouse (Double Room),405137619,Venice View,Terraferma,Marghera,45.47687,12.22964,Private room,33,1,5,2021-08-09,2.88,3,329,5,
50204102,Ca' Micaela-all'ombra del campanile.,105704488,Sara,Isole,Castello,45.43569,12.35693,Entire home/apt,112,2,0,,,9,350,0,
50204289,Venice View Guesthouse (Single Room),405137619,Venice View,Terraferma,Marghera,45.47538,12.23137,Private room,26,1,6,2021-08-06,2.73,3,308,6,
50207991,VENICE APARTMENT Floor 2,169710462,Alfonso,Terraferma,Piave 1860,45.488556,12.234497,Entire home/apt,87,1,9,2021-08-13,5.19,2,359,9,
50210266,Venice Luxury rooftop Grand Canal,399608157,Andrea,Isole,San Polo,45.43607,12.3266,Entire home/apt,580,1,0,,,7,363,0,
50211133,APPARTAMENTO RIO,35689579,Haleh,Isole,Santa Croce,45.436333,12.319194,Entire home/apt,92,1,13,2021-08-21,5.20,2,319,13,
50219853,Romantic palace canal view,12437976,Maria,Isole,Cannaregio,45.4411,12.33567,Private room,99,2,1,2021-09-05,1,5,362,1,
50221934,"Ca’ Sant’Aponal 1 
Ground floor close to Rialto",368293,Grazia,Isole,San Polo,45.43924,12.3322,Entire home/apt,85,2,2,2021-08-14,2,4,361,2,
50222439,"Ca’ Sant’Aponal 2
Large groundfloor in Rialto area",368293,Grazia,Isole,San Polo,45.43829,12.33143,Entire home/apt,95,2,2,2021-08-15,2,4,360,2,
50233990,"""Casanova Relais"" San Marco",405517674,Guido,Isole,San Marco,45.434086,12.331328,Entire home/apt,90,2,1,2021-08-05,0.88,1,336,1,M02704211744
50237761,Chiesa Madonna orto appartamento,187118579,Ke,Isole,Cannaregio,45.44702,12.33301,Entire home/apt,200,1,1,2021-07-11,0.51,14,334,1,
50239910,cuore di Venezia,237008329,Ali,Isole,San Marco,45.43409,12.33088,Entire home/apt,181,1,9,2021-08-27,3.97,3,45,9,
50240115,Orange Gem for two with breakfast and wifi,172457237,Chiara,Isole,San Polo,45.43664,12.33013,Private room,65,2,3,2021-07-04,3,20,318,3,
50254746,SMERALDO APARTMENT,29271096,Ari,Isole,San Marco,45.43409,12.3295,Entire home/apt,140,2,3,2021-08-10,3,6,298,3,
50257672,Accogliente appartamento vicino alla spiaggia,107131525,Claudia,Isole,Lido,45.39896,12.36176,Entire home/apt,166,1,0,,,1,359,0,
50259584,L'Opera Divina Luxury Brand New Apt in Dorsoduro,669047,Views On Venice,Isole,Dorsoduro,45.4303,12.32999,Entire home/apt,647,1,5,2021-08-26,3.41,81,306,5,
50262018,Family roots: home for 8 people,172457237,Chiara,Isole,San Polo,45.43805,12.32808,Private room,349,2,0,,,20,316,0,
50275650,Apartment for couples - Ca del Sol,289615,Valentina,Isole,Cannaregio,45.43993,12.34058,Entire home/apt,109,1,0,,,42,336,0,
50277320,Villa Giotto - Suite Platinum Apartment,13634695,Maura,Terraferma,Altobello,45.488201,12.248942,Entire home/apt,139,1,0,,,9,347,0,
50278704,CANAL VIEW STUDIO FLAT,405965617,Elena,Isole,Cannaregio,45.440666,12.33922,Entire home/apt,94,2,3,2021-08-12,3,1,359,3,M02704212029
50279060,Villa Giotto - Suite Studio Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,124,1,0,,,9,358,0,
50279321,Camera singola a Venezia Marghera dietro stazione,39946117,Rodrigo,Terraferma,Marghera,45.47422,12.22761,Private room,30,2,0,,,1,35,0,
50281506,Suite S. Barnaba (L.T. M02704211976),5618111,Easy Suite Venezia,Isole,Dorsoduro,45.43206,12.32557,Entire home/apt,147,1,5,2021-08-19,2.54,60,34,5,
50282620,Villa Giotto - Suite Gold Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,128,1,0,,,9,349,0,
50282790,Villa Giotto - Suite Studio Apartment,13634695,Maura,Terraferma,Altobello,45.48837,12.24914,Entire home/apt,124,1,0,,,9,339,0,
50283001,Villa Giotto - Family Studio Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,188,1,0,,,9,348,0,
50284462,San Bortolo - Rialto view apartment,404949468,Giorgia,Isole,San Marco,45.437504,12.335998,Entire home/apt,191,2,2,2021-09-05,1.33,3,127,2,
50285160,San Salvador - Rialto cozy room,404949468,Giorgia,Isole,San Marco,45.437504,12.335998,Private room,113,2,0,,,3,139,0,
50286678,San Zuan - Rialto cozy room,404949468,Giorgia,Isole,San Marco,45.437504,12.335998,Private room,114,2,0,,,3,141,0,
50294239,TOP LOCATION  ST MARK  up to 13 ppl. WIDE TERRACE,403955301,Alberto & Federica,Isole,Castello,45.4344,12.34582,Entire home/apt,971,7,0,,,5,68,0,
50297387,Ca' Giulia Grand Canal in the lively Rialto Area!,669047,Views On Venice,Isole,Cannaregio,45.44026,12.33522,Entire home/apt,615,1,2,2021-07-29,1.11,81,329,2,
50302506,Villa Giotto - Home Studio Apartment,13634695,Maura,Terraferma,Zona Commerciale via Torino,45.48721,12.24985,Entire home/apt,116,1,0,,,9,355,0,
50303363,Deluxe Apartment -View on the Grand Cand & Rialto,406187701,Luxury Loft Venice,Isole,San Marco,45.43651,12.33418,Entire home/apt,344,2,3,2021-06-23,1.13,1,338,3,
50303787,Residenza Impavida,406191531,Marco,Terraferma,Villaggio San Marco,45.48119,12.25725,Entire home/apt,35,1,12,2021-08-08,7.83,1,290,12,
50314922,pavarotti house venice casino,187118579,Ke,Isole,Cannaregio,45.44502,12.33103,Entire home/apt,300,1,1,2021-07-18,0.58,14,343,1,
50318668,Stanza con bagno privato a 15 minuti da Venezia,23928105,Silvia,Terraferma,San Lorenzo XXV Aprile,45.489089014770755,12.250675907462268,Private room,29,1,9,2021-09-06,5.63,1,19,9,
50321275,Triple Room with private bathroom @Venezia,402761886,Sergio,Isole,Santa Croce,45.43983,12.32591,Private room,142,1,0,,,3,360,0,
50324120,Love in Venice  Large room for 2  -breakfast+wifi,172457237,Chiara,Isole,San Polo,45.43715,12.32823,Private room,75,2,1,2021-06-27,0.41,20,318,1,
50324469,Serenissima Suite for two with breakfast and wifi,172457237,Chiara,Isole,Santa Croce,45.439,12.33001,Private room,85,2,0,,,20,318,0,
50325075,Live Venice! Large room for 3 with breakfast &wifi,172457237,Chiara,Isole,San Polo,45.43821,12.32995,Private room,109,2,0,,,20,318,0,
50325399,Doge suite for three with breakfast and wifi,172457237,Chiara,Isole,Santa Croce,45.44007,12.32744,Private room,119,2,0,,,20,321,0,
50325692,Venetian family home for 5 with breakfast and wifi,172457237,Chiara,Isole,San Polo,45.43896,12.32982,Private room,219,2,0,,,20,318,0,
50325943,San polo Home for 6 with breakfast and wifi,172457237,Chiara,Isole,Santa Croce,45.44029,12.32835,Private room,249,2,0,,,20,318,0,
50326522,La Vida Home for 5 with breakfast and wifi,172457237,Chiara,Isole,San Polo,45.4389,12.32766,Private room,209,2,0,,,20,318,0,
50339536,"Venice Mestre Private room with WC, AC, TV",237255378,Zihad,Terraferma,Piave 1860,45.48436,12.23135,Private room,55,1,15,2021-08-22,8.04,2,349,15,
50342143,BLACK & WHITE HOME - OZONE SANITIZED,3880254,Sabina,Isole,Cannaregio,45.44514,12.32314,Entire home/apt,95,3,1,2021-08-09,1,10,290,1,
50352214,"Canal view, S&L apartment Dorsoduro",12333256,Marco,Isole,Dorsoduro,45.432564,12.325586,Entire home/apt,90,3,11,2021-08-25,6.23,3,73,11,
50355885,Appartamento fiorito a due passi da San Rocco,1797463,Tawo,Isole,San Polo,45.43654,12.32563,Entire home/apt,65,1,0,,,1,159,0,
50356557,CAMERA ETOILE a 5 minuti da Piazza S. Marco,360138561,Fabrizio,Isole,Castello,45.43911,12.34119,Private room,121,1,1,2021-07-11,0.51,4,143,1,
50359755,CÀ LA RIVA double room,30283716,Piero - Andrea,Isole,San Marco,45.43505,12.33918,Private room,78,1,24,2021-08-21,8.37,11,322,24,
50365785,Appartamento a pochi minuti dalla stazione,14523691,Fabrizio,Terraferma,Piave 1860,45.482746,12.237751,Entire home/apt,78,1,14,2021-09-02,5.75,1,349,14,
50366865,"Apartment for 4 pax next to ""Santa Maria Formosa""",406821631,Nello,Isole,Castello,45.43693,12.34059,Entire home/apt,238,1,6,2021-08-15,2.73,3,349,6,M0270429265
50369547,Casa.Nova_ venezia Artistic Apartment   NEW,7239274,Cassandra & Nicola,Isole,San Polo,45.438679,12.331289,Entire home/apt,112,1,2,2021-08-25,2,1,172,2,M02704212048
50369643,CÀ LA RIVA triple room,30283716,Piero - Andrea,Isole,Castello,45.43563,12.34117,Private room,103,1,17,2021-08-19,7.73,11,348,17,
50370165,Casa Viale San Marco,406854619,Maria Grazia,Terraferma,San Lorenzo XXV Aprile,45.4878,12.25301,Entire home/apt,60,2,0,,,1,84,0,
50370880,Lovely Venice,237008329,Ali,Isole,Castello,45.43246,12.35702,Private room,45,1,8,2021-08-30,8,3,71,8,
50377274,Lovely Venice-A,237008329,Ali,Isole,Castello,45.43226,12.35687,Private room,43,1,0,,,3,72,0,
50378324,Appartamento in Villa,11909306,Antonella,Isole,Lido,45.41216,12.36788,Entire home/apt,152,5,0,,,2,59,0,
50378371,Ti Amo Venezia,131261322,Luca,Isole,San Marco,45.434757,12.330497,Entire home/apt,151,1,3,2021-07-18,1.18,6,80,3,
50383425,Cassandra Fedele close to Venice Biennale Gardens,24706907,Carmen,Isole,Castello,45.432308,12.354324,Entire home/apt,256,3,2,2021-08-13,2,4,327,2,
50386655,"App. Magno, con doppia terrazza e vista mozzafiato",241023758,Marina,Isole,Santa Croce,45.44076,12.32489,Entire home/apt,226,3,5,2021-07-27,3.06,6,97,5,M02704211102
50387297,Ca' Olivo - Loft with Canal View in Rialto,228990060,Davide,Isole,San Marco,45.434811,12.33055,Entire home/apt,206,1,10,2021-09-01,5.17,1,151,10,
50387792,Double/twin room with shared bathroom,406821631,Nello,Isole,Castello,45.43744,12.3415,Private room,309,1,4,2021-08-25,2.45,3,342,4,M0270429265
50387979,Triple room with shared bathroom,406821631,Nello,Isole,Castello,45.43537,12.34285,Private room,314,1,1,2021-08-21,1,3,325,1,M0270429265
50388973,Entire house - 5 bedrooms with bathroom and garden,373953518,Daniele,Isole,Santa Croce,45.43618,12.318913,Entire home/apt,409,1,0,,,3,145,0,
50389874,Il Melograno: new cozy retreat in Venice mainland,407057657,Claudia,Terraferma,Marghera,45.47406,12.22702,Entire home/apt,75,2,20,2021-07-23,10.91,1,286,20,
50390418,Barchessa Villa Raspi Venezia,407064274,Vera,Terraferma,Chirignago,45.48335,12.19021,Entire home/apt,156,2,0,,,1,349,0,
50391771,Private room ensuite & view Campo Santo Stefano,407077494,Nello,Isole,San Marco,45.43318,12.32922,Private room,211,1,0,,,1,343,0,M0270427209
50392504,residenza dietro piazza san marco,174569424,Annita,Isole,Castello,45.43667,12.34176,Entire home/apt,100,2,0,,,3,357,0,
50392898,Private 5-bed Room - Generator Venice,251480550,Generator,Isole,Giudecca,45.42494,12.33676,Private room,232,1,0,,,4,277,0,
50396908,Trilolcale con pozzo storico e ingresso sul canale,268128324,Carla Maria,Isole,Castello,45.43752,12.34542,Entire home/apt,186,1,0,,,3,364,0,M0270423788
50408059,Molto luminoso,629489,Marcella,Isole,Cannaregio,45.44495,12.32868,Entire home/apt,80,5,0,,,1,4,0,
50408602,Marino Zorzi apartment overlooking Biennale Garden,24706907,Carmen,Isole,Castello,45.43307,12.35368,Entire home/apt,263,3,3,2021-09-03,1.50,4,358,3,
50411016,Modern double roomswith ensuite bathroom,407254923,Nello,Isole,San Polo,45.43776,12.32478,Private room,143,1,0,,,2,351,0,
50411461,Triple room with ensuite bathroom,407254923,Nello,Isole,Santa Croce,45.43889,12.32286,Private room,105,1,0,,,2,343,0,
50429814,Double room & bathroom ensuite & canal view,407422981,Nello,Isole,Cannaregio,45.44157,12.33817,Private room,98,1,0,,,2,337,0,
50430545,Triple room & bathroom ensuite & canal view,407422981,Nello,Isole,Cannaregio,45.44319,12.33999,Private room,105,1,0,,,2,346,0,
50431697,Lovely tipical view in Arsenale silent building,407444440,Lory,Isole,Castello,45.43529,12.34945,Entire home/apt,72,2,1,2021-06-29,0.42,2,342,1,
50433724,2 person room with private bathroom,407458572,Hossain,Terraferma,Piave 1860,45.48444,12.23794,Private room,45,1,0,,,2,354,0,
50434025,Floating  canal view house in the authentic Venice,238697899,Dario,Isole,Cannaregio,45.44476,12.33241,Entire home/apt,134,3,11,2021-07-13,6.35,3,282,11,
50434847,Private Room in Venice center,358330649,Ahteek,Isole,Cannaregio,45.44323,12.33064,Private room,99,1,0,,,1,64,0,
50436814,Double Room Deluxe,283172998,Hotel Amba Alagi,Terraferma,Marghera,45.46812,12.22227,Private room,50,30,0,,,7,365,0,
50437702,Venetian-style triple room with ensuite bathroom,6174080,Nello,Isole,Castello,45.4398,12.34344,Private room,119,1,1,2021-07-04,0.45,4,338,1,
50438391,Venetian-style quadruple room & ensuite bathroom,6174080,Nello,Isole,Castello,45.43935,12.34192,Private room,135,1,0,,,4,348,0,
50438544,Venetian-style quintuple room ensuite bathroom,6174080,Nello,Isole,Castello,45.43785,12.34359,Private room,143,1,1,2021-07-30,0.75,4,343,1,
